Time,Diversity
0.0019195079803466797,98
0.002286672592163086,98
0.002857208251953125,98
0.003342866897583008,98
0.0040819644927978516,98
0.005107402801513672,98
0.0060579776763916016,97
0.007025957107543945,97
0.008067846298217773,96
0.009005069732666016,95
0.010007381439208984,95
0.011034488677978516,95
0.012059211730957031,94
0.01305079460144043,94
0.014071464538574219,92
0.015102148056030273,90
0.0161130428314209,85
0.01709747314453125,81
0.018089771270751953,83
0.01909184455871582,81
0.020098447799682617,76
0.021108627319335938,73
0.022011518478393555,65
0.02304363250732422,56
0.024024009704589844,55
0.0250396728515625,57
0.02603769302368164,66
0.027036190032958984,73
0.028057336807250977,77
0.029073715209960938,68
0.030065298080444336,57
0.031070947647094727,40
0.03208279609680176,23
0.03308916091918945,5
0.034104108810424805,6
0.03500866889953613,9
0.03601789474487305,14
0.03700852394104004,17
0.0381009578704834,20
0.039017438888549805,18
0.040009260177612305,14
0.041069984436035156,8
0.04206585884094238,3
0.04309535026550293,5
0.04407167434692383,8
0.045053958892822266,11
0.046053171157836914,14
0.047055721282958984,16
0.04801177978515625,16
0.04909181594848633,17
0.050066232681274414,18
0.051059722900390625,18
0.05205821990966797,16
0.05303788185119629,14
0.05401206016540527,10
0.0550234317779541,9
0.056020259857177734,10
0.057103872299194336,11
0.05807638168334961,10
0.05906319618225098,9
0.060044050216674805,7
0.06100583076477051,6
0.06200551986694336,7
0.06307387351989746,6
0.06404829025268555,3
0.06503558158874512,4
0.06607556343078613,4
0.06705451011657715,5
0.06804060935974121,5
0.06902170181274414,3
0.07010030746459961,0
0.07108926773071289,0
0.07206082344055176,0
0.07306981086730957,0
0.0740511417388916,0
0.07503437995910645,0
0.0760185718536377,0
0.07709050178527832,0
0.07808184623718262,0
0.07906246185302734,0
0.08005881309509277,0
0.08104062080383301,0
0.0820169448852539,0
0.08310770988464355,0
0.08407068252563477,0
0.08503198623657227,0
0.08610105514526367,1
0.08705806732177734,1
0.08801841735839844,1
0.08901834487915039,1
0.09009432792663574,1
0.09105205535888672,1
