Time,Diversity
0.0006296634674072266,88
0.0016384124755859375,77
0.00238800048828125,63
0.0032885074615478516,50
0.004402637481689453,62
0.0054433345794677734,60
0.006509065628051758,68
0.0075435638427734375,78
0.00853872299194336,69
0.009567737579345703,56
0.020931243896484375,57
0.02204298973083496,63
0.023074865341186523,56
0.024084806442260742,32
0.025093793869018555,56
0.026095867156982422,30
0.027090787887573242,28
0.028081178665161133,37
0.02905416488647461,64
0.030057668685913086,38
0.03547024726867676,27
0.03657341003417969,55
0.037602901458740234,34
0.03860974311828613,47
0.039574623107910156,57
0.04016900062561035,55
0.04072833061218262,73
0.041300058364868164,45
0.04185223579406738,14
0.04239487648010254,19
0.0452878475189209,30
0.04591012001037598,0
0.046446800231933594,0
0.046959638595581055,0
0.04748845100402832,0
0.047998666763305664,0
0.04850029945373535,0
0.049005746841430664,0
0.04953908920288086,0
0.05004715919494629,0
0.05055570602416992,0
0.051054954528808594,0
0.05156850814819336,0
0.052073001861572266,0
0.05257582664489746,0
0.05307579040527344,0
0.0535738468170166,0
0.054076433181762695,0
0.0546114444732666,0
0.05511593818664551,0
0.05563163757324219,0
0.0561528205871582,0
0.056645870208740234,0
0.05713152885437012,0
0.05763435363769531,0
0.058124542236328125,0
0.05861067771911621,0
0.059094905853271484,0
0.05958890914916992,0
0.060095787048339844,0
0.060588836669921875,0
0.061100006103515625,0
0.06204342842102051,0
0.06342911720275879,0
0.0643455982208252,0
0.06528997421264648,0
0.0662083625793457,0
0.06712198257446289,0
0.0680387020111084,0
0.0690310001373291,0
0.07044029235839844,0
0.07137227058410645,0
0.07237792015075684,0
0.0733191967010498,0
0.0742487907409668,0
0.07519006729125977,0
0.07616758346557617,0
0.07705831527709961,0
0.07838153839111328,0
0.07936358451843262,0
0.0800333023071289,0
0.08110213279724121,0
0.08203744888305664,0
0.08343267440795898,0
0.08436751365661621,0
0.0852510929107666,0
0.0861358642578125,0
0.08702468872070312,0
0.08802103996276855,0
0.08907914161682129,0
0.09002184867858887,0
0.09140539169311523,0
0.09241867065429688,0
0.09334254264831543,0
0.09423470497131348,0
0.09512734413146973,0
0.09616732597351074,0
0.09725356101989746,0
0.09833288192749023,0
0.10025811195373535,3
0.10139822959899902,3
0.10243701934814453,5
0.1033635139465332,3
0.1041421890258789,8
0.10475325584411621,26
0.10551691055297852,35
0.10605907440185547,27
0.10704731941223145,0
0.10808277130126953,0
0.10905003547668457,0
0.11003446578979492,0
0.11104512214660645,0
0.11208701133728027,0
0.11309647560119629,0
0.11411309242248535,0
0.1158304214477539,0
0.1168062686920166,0
0.11772894859313965,0
0.11865568161010742,0
0.11960053443908691,0
0.12057089805603027,0
0.12149930000305176,0
0.12242460250854492,0
0.12337684631347656,0
0.12430357933044434,0
0.12518906593322754,0
0.12604641914367676,0
0.12770700454711914,0
0.1285686492919922,0
0.12942814826965332,0
0.13028216361999512,0
0.13122797012329102,0
0.13214683532714844,0
0.13309168815612793,0
0.13473057746887207,0
0.13561797142028809,0
0.13654041290283203,0
0.13734102249145508,0
0.1382005214691162,0
0.13919281959533691,0
0.1401960849761963,0
0.14115047454833984,0
0.1423630714416504,0
0.14379119873046875,0
0.14463162422180176,0
0.14545083045959473,0
0.1461806297302246,0
0.147691011428833,0
0.1484053134918213,0
0.14929676055908203,0
0.15008831024169922,0
0.15199685096740723,0
0.15260815620422363,0
0.15337848663330078,0
0.15409135818481445,0
0.15563511848449707,0
0.15619182586669922,0
0.1572723388671875,0
0.15830278396606445,0
0.15931129455566406,0
0.1603848934173584,0
0.16150331497192383,0
0.1622486114501953,0
0.16337203979492188,0
0.16423296928405762,0
0.165083646774292,0
0.16674184799194336,0
0.16756486892700195,0
0.16831612586975098,0
0.16916179656982422,0
0.1707172393798828,0
0.1716594696044922,0
0.17259883880615234,0
0.17351651191711426,0
0.17444515228271484,0
0.17537164688110352,0
0.17630338668823242,0
0.17722415924072266,0
0.17815041542053223,0
0.17903590202331543,0
0.18032145500183105,0
0.1813673973083496,0
0.18239140510559082,0
0.18339323997497559,0
0.18442177772521973,0
0.18544220924377441,0
0.1864914894104004,0
0.18703079223632812,0
0.18813109397888184,0
0.189164400100708,0
0.1902320384979248,0
0.19131159782409668,1
0.1923820972442627,7
0.19970202445983887,5
0.20035910606384277,0
0.200897216796875,0
0.2014317512512207,0
0.20194625854492188,0
0.20245122909545898,0
0.20296835899353027,0
0.20349931716918945,0
0.20403718948364258,0
0.20456886291503906,0
0.20509719848632812,0
0.20562052726745605,0
0.2061460018157959,0
0.20665717124938965,0
0.20720314979553223,0
0.20831942558288574,3
0.20939922332763672,1
0.21274518966674805,4
0.21332526206970215,23
0.21387362480163574,20
0.21441650390625,39
0.21495771408081055,44
0.2154984474182129,23
0.21604132652282715,0
0.21703791618347168,0
0.21802568435668945,0
0.21900606155395508,0
0.22044038772583008,0
0.22141122817993164,0
0.22236299514770508,0
0.22329068183898926,0
0.22421669960021973,0
0.2251284122467041,0
0.22603893280029297,0
0.2274181842803955,0
0.22837328910827637,0
0.2292778491973877,0
0.23018789291381836,0
0.23111987113952637,0
0.23204565048217773,0
0.23340177536010742,0
0.23431396484375,0
0.23522424697875977,0
0.2361612319946289,0
0.23707890510559082,0
0.2384355068206787,0
0.2393648624420166,0
0.2402811050415039,0
0.24120497703552246,0
0.2421121597290039,0
0.24302244186401367,0
0.2443699836730957,0
0.2452833652496338,0
0.24619674682617188,0
0.24711823463439941,0
0.24802756309509277,0
0.24938130378723145,0
0.25029444694519043,0
0.25122809410095215,0
0.25214695930480957,0
0.25308918952941895,2
0.25400781631469727,0
0.25536179542541504,0
0.25627708435058594,0
0.25719237327575684,0
0.2581050395965576,0
0.2590150833129883,0
0.26020336151123047,1
0.2611863613128662,19
0.2621345520019531,14
0.2631044387817383,45
0.26408934593200684,27
0.26500701904296875,0
0.26639246940612793,0
0.2673048973083496,0
0.2682228088378906,0
0.2691364288330078,0
0.27005910873413086,0
0.2714087963104248,0
0.2723386287689209,0
0.2732429504394531,0
0.2741539478302002,0
0.2750885486602783,0
0.27615952491760254,0
0.2773928642272949,0
0.27839112281799316,0
0.2793235778808594,0
0.28027868270874023,0
0.2812204360961914,0
0.28213071823120117,0
0.28304529190063477,0
0.2844359874725342,0
0.2853672504425049,0
0.2862839698791504,0
0.28720855712890625,0
0.2881932258605957,0
0.2891275882720947,0
0.2901604175567627,0
0.29115819931030273,0
0.2921154499053955,0
0.29306602478027344,0
0.2944493293762207,0
0.2953777313232422,0
0.2960991859436035,0
0.29782867431640625,0
0.2988121509552002,0
0.2996518611907959,0
0.3001692295074463,0
0.3010976314544678,0
0.3020153045654297,0
0.3033750057220459,0
0.30431318283081055,0
0.3052341938018799,0
0.30614233016967773,0
0.30707216262817383,0
0.308455228805542,0
0.3093736171722412,0
0.31029796600341797,0
0.3112149238586426,0
0.3123500347137451,0
0.31339192390441895,0
0.31432056427001953,0
0.31528759002685547,0
0.31624913215637207,0
0.317333459854126,0
0.31816840171813965,0
0.31914401054382324,0
0.3201420307159424,0
0.32111167907714844,0
0.3220341205596924,0
0.32300615310668945,0
0.32444167137145996,0
